cluster_id,cluster_type,record_count,canonical_email_id,datasets_involved,member_email_ids,evidence
exact_cluster_2d48731ae7888ece,exact_normalized_full,2,email_aeb8a8eeb81ed1909b951fd412b1cc90,nazario,email_a08825344578626055d8359f911ff294|email_aeb8a8eeb81ed1909b951fd412b1cc90,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_f76514a9d4a46ddf,exact_normalized_full,2,email_5acd5e6378d01b88bc8522810d70fae6,nazario,email_5acd5e6378d01b88bc8522810d70fae6|email_5c445a61a31f9d7c9220723c54f32cb9,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_3a8399e87357cac5,exact_normalized_body,5,email_11a82135d283835a04c2c7f840ba72f9,nazario,email_11a82135d283835a04c2c7f840ba72f9|email_4cab418118d09d92706c10d911a8fbab|email_5355fd726e9ce4eaae7527b532e26bab|email_89f11c935a734e210a34e3fcccfbb298|email_b3b792cd47bf399c1691bc53eeeb654b,"raw_hashes=5, full_hashes=3, body_hashes=1"
exact_cluster_37853e421793c1ad,exact_normalized_full,4,email_8f0b26f697de7dd826989441f49fdf7e,nazario,email_8f0b26f697de7dd826989441f49fdf7e|email_9fcd2a3da3f51e2186941a3d1891a95e|email_c696124d033bc8134e3191dd577d818d|email_f2e91401b9daf75e7f735c9efde6745b,"raw_hashes=4, full_hashes=1, body_hashes=1"
exact_cluster_2598430eebb9222a,exact_normalized_body,4,email_2f0e75ea4b6c155a3a06097b0d8ab251,epvme|nazario,email_2f0e75ea4b6c155a3a06097b0d8ab251|email_7cac4c6a24fe69761ca9315260dd2833|email_86b56720c0f49cf827a258e62bbba5eb|email_8d97f2b069a698de516b3ee61c7c2248,"raw_hashes=4, full_hashes=2, body_hashes=1"
exact_cluster_6da56afd0a5f453f,exact_normalized_full,2,email_7e3d89c88b773cc218ad52fe7198754b,nazario,email_7e3d89c88b773cc218ad52fe7198754b|email_eb7aea2040d4791717e123d8dc21f0c7,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_503a6a36ea254fa6,exact_normalized_full,2,email_092dcab07584d9a18441a57552b24871,nazario,email_04b9b4e11cf392d6728158325fbb636d|email_092dcab07584d9a18441a57552b24871,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_0c3dc645a010f0f6,exact_normalized_body,2,email_56f2d6507466c2a451fac66992025677,nazario,email_56f2d6507466c2a451fac66992025677|email_c41d77beb8b3427e7c2b2437643c8c9c,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_e90fb9cd10184883,exact_normalized_full,2,email_59ca6bc6426ba8e49abc0494d6ffc2f0,nazario,email_59ca6bc6426ba8e49abc0494d6ffc2f0|email_ae7d1a47e44e729a1a2f891eedb55490,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_53358eaf4eaecc5c,exact_normalized_full,2,email_d43f4669a5434ffb5a57397a4a04d88a,nazario,email_5b4fe38346a7e368bf64cbe617f6c1a2|email_d43f4669a5434ffb5a57397a4a04d88a,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_9c48f1133bdd75ff,exact_normalized_full,2,email_784757b5ba96e3f34ed7e9863959519d,nazario,email_57581d1567d00680b3522e604885ddbb|email_784757b5ba96e3f34ed7e9863959519d,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_5393812784aca4f0,exact_normalized_full,2,email_94d6d6fe7e5244d831cfe06265a675ee,nazario,email_94d6d6fe7e5244d831cfe06265a675ee|email_fc16bfcccde0bf0e1297541e80b64fa6,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_2d027460edf14248,exact_normalized_full,2,email_c9ec0a6e63f3d7970391f9c991114c66,nazario,email_36ddf76d7d7098b052ae0d6c150d9d77|email_c9ec0a6e63f3d7970391f9c991114c66,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_32517406088630ce,exact_normalized_body,5,email_14c7d04beaf3e7c74e57e21358215feb,epvme|nazario,email_0144015b9ca36fa0db39de8b828870a1|email_14c7d04beaf3e7c74e57e21358215feb|email_24222e18f49b741a72bd72700bd86c91|email_759286aa6cd1ed16bc65dc1fb8c82f2f|email_cc479385c9b5e91ca95bbbc896a21800,"raw_hashes=5, full_hashes=3, body_hashes=1"
exact_cluster_f291ab1f9c6ea236,exact_normalized_full,4,email_1b04d85bf98c77a04eb731b955eb47b7,nazario,email_02b0bba42f0a129d44267368ec7a6548|email_1b04d85bf98c77a04eb731b955eb47b7|email_7455df681e8a33ff6b9db3a4dc239d03|email_79aa28c659aeb26a911e7ded91a8e68d,"raw_hashes=4, full_hashes=1, body_hashes=1"
exact_cluster_d80cb4ff0ee85039,exact_normalized_body,2,email_248faaef96c4a429b00ec2bd9c3600a3,nazario,email_248faaef96c4a429b00ec2bd9c3600a3|email_99c099ec5b3936f79f9482ef8b8832fb,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_fe413ef57ae96500,exact_normalized_full,2,email_425a994d24c9852935c02a56438fde4b,nazario,email_425a994d24c9852935c02a56438fde4b|email_7028275f5645bc119f473b20ce424e96,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_89f7a063d8b9322b,exact_normalized_body,3,email_fb00a8f54a7fb6c8335b301aa82a390a,nazario,email_e22509e5189d0c9b181d5bb4019f2863|email_ee17b44064bf57dd8b283d61674f44ac|email_fb00a8f54a7fb6c8335b301aa82a390a,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_bbaea744becac68a,exact_normalized_full,3,email_da0c44956ccaf55f971f0fef5672ceb3,nazario,email_3373342dcd69e36e2d796a7e74af9dc8|email_40f5251da3b44165315ce3ee41ff63fb|email_da0c44956ccaf55f971f0fef5672ceb3,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_2d6f62e4401bd351,exact_normalized_body,4,email_1ebfb23696e22bf7ccaf2b3e47cad594,nazario,email_1ebfb23696e22bf7ccaf2b3e47cad594|email_3c32f26d7570ba03b735321a60291c5f|email_5af4582a196633d50dc915db1a3a9c7c|email_8bb078ace6464977ed3d6517ee68ad45,"raw_hashes=4, full_hashes=2, body_hashes=1"
exact_cluster_8b436ce37d1ae164,exact_normalized_body,3,email_94856bb4472fa87feb850a59e4600e64,nazario,email_663d340f2d6c80aa753954d718cfae31|email_94856bb4472fa87feb850a59e4600e64|email_b2e0aab1c6cae25679d68b22c93eed7c,"raw_hashes=3, full_hashes=2, body_hashes=1"
exact_cluster_d69763290b24f761,exact_normalized_full,2,email_cc268121407227be28223582df7f89ca,nazario,email_7de508a1ef240a828c95683f1dedfb47|email_cc268121407227be28223582df7f89ca,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_ed51c32606f043a8,exact_multi_level,7,email_dcbf801d393625b5a03b345aa88355e9,nazario,email_40644703545bf572a684d2a1ecb40a40|email_73818d7ac5a6f096395805657acd9ccc|email_77864386ae41e411966a29feb1e48e19|email_ab0b19ce122758a70f91cd7be2f45ba2|email_cca98fa14d88ef926d3d7ffdb61633fb|email_dcbf801d393625b5a03b345aa88355e9|email_dddef779ca968b4a8c0f044a0d4d4f34,"raw_hashes=7, full_hashes=4, body_hashes=2"
exact_cluster_9956531049c35660,exact_normalized_body,3,email_40a71fc88cf9e0db1921dc8ecd41f3ac,epvme|nazario,email_0813e08fdfbd447b12082bf667b5043f|email_40a71fc88cf9e0db1921dc8ecd41f3ac|email_76e9652c5512b73a3442438bd91d6808,"raw_hashes=3, full_hashes=2, body_hashes=1"
exact_cluster_91b1552c7cf5728c,exact_normalized_full,2,email_26e3fb223707e3ec439d790db7bdcb90,nazario,email_26e3fb223707e3ec439d790db7bdcb90|email_952c3d56d2821502b2e5ec5e692f8f8b,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_eb2858c2214aba80,exact_normalized_body,3,email_cf406822eeae91150b8a1d8dd7feb488,nazario,email_6e36062baba3b24928d08946607b2145|email_cf406822eeae91150b8a1d8dd7feb488|email_e72ef7417c4ee695585b046038891245,"raw_hashes=3, full_hashes=2, body_hashes=1"
exact_cluster_18e84e87e0e4a4d8,exact_normalized_full,3,email_72405383c49125ed485841e71f6e71f4,nazario,email_4920fda6286604df4ccfd6cab2156c15|email_72405383c49125ed485841e71f6e71f4|email_fbab9e687f5af465f86969454619c03c,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_a3d99d1cc63f1807,exact_normalized_full,3,email_04060dee219044cafde7a7fbfd5cc686,nazario,email_04060dee219044cafde7a7fbfd5cc686|email_310bd525eeaf12a626abdec0d2ef837d|email_709d86dee0fd318495babc9e76e4fafe,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_ac0ffe33bf296ea5,exact_normalized_body,2,email_bfd2f6011f2a9be2f3adb7d815e227d4,nazario,email_bfd2f6011f2a9be2f3adb7d815e227d4|email_e35f22d6f40d791b7b81e28e1c63e2cb,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_3cf9521f18cea073,exact_normalized_full,2,email_635f9f82a8d94d8e81cf8c78fd1a728d,nazario,email_635f9f82a8d94d8e81cf8c78fd1a728d|email_8d2a612962c6845ba905790640f29e02,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_96350c7ffbda002f,exact_normalized_full,2,email_c7bfa4d72b50df3bdd34e5f307193fd6,nazario,email_398b3b8612f711679f08ec81967c9f1f|email_c7bfa4d72b50df3bdd34e5f307193fd6,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_4fb7cea9ddc7872c,exact_normalized_body,2,email_3e2131d78acc9b37aafd1a32db1b4494,nazario,email_3e2131d78acc9b37aafd1a32db1b4494|email_798f406680665141040faa67adbe9c55,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_e6050bfa2c5b702d,exact_normalized_body,4,email_bb46ef6120ce812600e1df56f3fddc80,nazario,email_0ea226ab8b4fef8b45cdf7f014f92ccf|email_19dc8b4eaedf0d7f7e4c53e9ed425b16|email_ba31d4c578cdd9634098608d3fbc44c3|email_bb46ef6120ce812600e1df56f3fddc80,"raw_hashes=4, full_hashes=3, body_hashes=1"
exact_cluster_945c5e5cd15ce0c8,exact_normalized_body,2,email_f1b9730b3e92d2df858209529fc5ca7d,nazario,email_99298137eb380f03a192a75be579b6be|email_f1b9730b3e92d2df858209529fc5ca7d,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_192141b3ffade291,exact_normalized_body,4,email_4c08bce52ad3a0a9a4197bc6ca204ad5,nazario,email_20e9359c76c1a8611edb908f42e6978d|email_23a14c65d43f8e0d7e65440f1ac0b613|email_4c08bce52ad3a0a9a4197bc6ca204ad5|email_e139e6939482ef157d100ed58abfa25e,"raw_hashes=4, full_hashes=3, body_hashes=1"
exact_cluster_5d994c85514e01d1,exact_normalized_body,2,email_964e4ba19e9a53c8f4e8919514481b0e,nazario,email_13e301c300e704258b225d9753e35d55|email_964e4ba19e9a53c8f4e8919514481b0e,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_acd60f1f7d557da0,exact_normalized_body,3,email_213c7119de3bafa7825b4226267fed13,nazario,email_213c7119de3bafa7825b4226267fed13|email_75da19d4b70f1c285726e10067eb0f6b|email_b9f6acd609e48a1c978fe4add8e3562c,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_9a1f287cefb68d9a,exact_normalized_full,2,email_5454d6b46732427a3348d0fafabdf7ee,nazario,email_5454d6b46732427a3348d0fafabdf7ee|email_e9ed2a12adc8a2baee24563293ae2f0a,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_11f681281d2ff255,exact_normalized_full,3,email_4d84adeb89727541569fb4294eab29ab,nazario,email_4976e4d8e13e0daf95030c0d438cf1e4|email_4d84adeb89727541569fb4294eab29ab|email_e928eb97aa27420e9a7ecd672d0952b7,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_31a879d8251abc73,exact_normalized_full,2,email_7af92e096a00dc6740115b0ef736dba2,nazario,email_7af92e096a00dc6740115b0ef736dba2|email_d4a8d68c77162c98b6cec40e2b0c15e8,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_d8937b68671f91c8,exact_multi_level,5,email_e2a2f015ef05026903dc08a6c70fa0f8,nazario,email_0c2a6b7ffe7b8571647e0a293e6ea9c1|email_37cbf06b75890f582beb783edaa6c9c6|email_746e5a8099031c34be9dcc0c7ed6700a|email_ba4dd9fda0f9e624ca170581970ba17f|email_e2a2f015ef05026903dc08a6c70fa0f8,"raw_hashes=5, full_hashes=3, body_hashes=2"
exact_cluster_5a3ea0f55f7e7b26,exact_normalized_body,2,email_68e0b6cc6d303bcd1d6e86f8d492c3cf,nazario,email_68e0b6cc6d303bcd1d6e86f8d492c3cf|email_c39a978783843486149eaa9369424d12,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_0b2f07346f59d713,exact_normalized_body,7,email_6bef377b365185d964bc97723ccf595c,nazario,email_3a5d59870653be3cff90c6182a4aa5a4|email_6bef377b365185d964bc97723ccf595c|email_72a4fcb6b16c93b32091b5ec73d6e7df|email_bf61883435e84c0a4d8f9dc588b9df18|email_cac00d3460d713a56be4b4d549c793a8|email_d37058ac937cd111118b9c5a877548d7|email_efa8aa59449d237367cd8cd7eb5a06d1,"raw_hashes=7, full_hashes=3, body_hashes=1"
exact_cluster_192c98beafcfce36,exact_normalized_full,5,email_3b7c8a9d6174c953554b43f2b5085e84,nazario,email_3b7c8a9d6174c953554b43f2b5085e84|email_65b80a8e16e2ac454f7cec5db3c9e2b2|email_bfa1fedc39adac0c8a86d5114a4b4a14|email_ce2bc7decb9eb04e6ed21173e9291f07|email_db493e667158f4e3c4e66d5bb997ca3c,"raw_hashes=5, full_hashes=1, body_hashes=1"
exact_cluster_ff3aac10c702719b,exact_normalized_body,2,email_2cc4adabcc5803b7cbfa43b54f482ec5,nazario,email_2cc4adabcc5803b7cbfa43b54f482ec5|email_ea0c996d299138d7113f800bd17c36c8,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_b9d663dc05f4bfca,exact_normalized_full,2,email_053c81ba2e3b6fa87baa7e8c82aa5421,nazario,email_053c81ba2e3b6fa87baa7e8c82aa5421|email_2709f7c4c8c55b10f9af266cee71e461,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_ba23175f5bc8fa3c,exact_normalized_full,2,email_5c380a61ca5e6437e7ef25147c03187c,nazario,email_51b5eeb13b65423a643ab076459e8995|email_5c380a61ca5e6437e7ef25147c03187c,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_9e94a5c3054ccfac,exact_normalized_body,2,email_7814ab280af8f9ed77f9e7e918ece922,nazario,email_51378f6f6d844bfb8551fecc540d53b8|email_7814ab280af8f9ed77f9e7e918ece922,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_cc8da18db86274a3,exact_normalized_body,4,email_4ef221b741f857fbbe6f63da4fd705d7,nazario,email_4ef221b741f857fbbe6f63da4fd705d7|email_c361a9d794a3a6bddb2d373105cafdf2|email_e288ff41fd46bfe5058424c1fe81dd18|email_f79c16eb29a7b34e872e17dfe1f5512f,"raw_hashes=4, full_hashes=2, body_hashes=1"
exact_cluster_99307e5d96ff13b8,exact_normalized_body,4,email_edad13e2eb72fe76d0a14e1702b92979,epvme|nazario,email_1dfe03a9c7817dbbe150ab4a0a53a308|email_b312083a495670b49f30d4dbc8707011|email_c1a0124738c75918be928544818d87db|email_edad13e2eb72fe76d0a14e1702b92979,"raw_hashes=4, full_hashes=3, body_hashes=1"
exact_cluster_52b26140b3521630,exact_normalized_body,2,email_2737a4492283fd1543d3176c29f4a453,nazario,email_2737a4492283fd1543d3176c29f4a453|email_eed73986006fc6e3b1440c2c30c07350,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_d92d404e184b73fc,exact_normalized_body,5,email_b05f5fd8701862ca26901a9172531535,nazario,email_24ea67174b6028b8c5d26dd46ec1dca8|email_6e4bd069b4adf0a8cfd056c5210fd838|email_760e674598696da1e92acef812622db5|email_90c0f5ce65829e00de361a62c846b48f|email_b05f5fd8701862ca26901a9172531535,"raw_hashes=5, full_hashes=2, body_hashes=1"
exact_cluster_8b79f91d003f2d84,exact_normalized_body,2,email_5c5c526c1272c100a2bf8f496d3927ff,nazario,email_3cc95f59488cf4fc19601eff0b3a4c72|email_5c5c526c1272c100a2bf8f496d3927ff,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_2c482be26f712551,exact_normalized_full,2,email_8874c80e3a7c3b2b3c6235d43ac7608d,nazario,email_390445e752919ec0a7391fc202a912da|email_8874c80e3a7c3b2b3c6235d43ac7608d,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_14745b31aefc73dc,exact_normalized_body,2,email_461c2389f40feac73f70e7164ec8183e,nazario,email_2a3093b759811b9fd988cab6f06762da|email_461c2389f40feac73f70e7164ec8183e,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_5a835cfaa0be718d,exact_normalized_full,2,email_92acab3444fe14cebd2a78ad9e1eaec7,nazario,email_6ef8b86318cd8fbbd0a4cdec93d30b5d|email_92acab3444fe14cebd2a78ad9e1eaec7,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_04606bd471c50311,exact_normalized_full,2,email_165fbbf2295cbcc6ef3c742126fa77ba,nazario,email_165fbbf2295cbcc6ef3c742126fa77ba|email_507eee39f7eb2fa5882471d7a1a6e99e,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_139afa9f1c87a970,exact_normalized_body,6,email_443e524ae746205b9dd3f474eef27c62,nazario,email_22788edb4f2474b2174f952ab4aee4db|email_443e524ae746205b9dd3f474eef27c62|email_7f0c05dc12bed710d8532b702ac51628|email_7f7425a2cc826de82ca035b98d76653a|email_b31b3ede2672e22ebb9f333e33937dcc|email_f14b01d116aa12e623b49696f9980898,"raw_hashes=6, full_hashes=5, body_hashes=1"
exact_cluster_056c97ed6c3b5e54,exact_normalized_full,2,email_00c674cf70947d54d8575b32e4461fb1,nazario,email_00c674cf70947d54d8575b32e4461fb1|email_3e00ef49569ee012395cf45475678b77,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_95ce8278bd88b59f,exact_normalized_body,2,email_634bedeac8bee7a4b1dc6234aec79d3a,nazario,email_634bedeac8bee7a4b1dc6234aec79d3a|email_b603d3dc8314aad3eeba4b9b1f352834,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_79f0f43c38b55ab4,exact_normalized_full,2,email_0b382de53d3dd7721474b1e28d874cab,nazario,email_0b382de53d3dd7721474b1e28d874cab|email_6666f9955ed97a3dfa30ee1a511cfdba,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_604bdd33c19aaf02,exact_normalized_full,2,email_c1c9626996c671a9620199a8e3663da7,nazario,email_c1c9626996c671a9620199a8e3663da7|email_ed9d450fd2968fc8150ce1739e1b408a,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_fe969b25c67d5a5c,exact_normalized_full,2,email_2e818f03d6b91c2c15fae0ca1bc270d7,nazario,email_2e818f03d6b91c2c15fae0ca1bc270d7|email_7e24bd4c863e47aae95bd28107c0811c,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_abf01b97a2ed6104,exact_normalized_body,3,email_6c0c0642b505fdc0e72e70f479ad22ec,nazario,email_6c0c0642b505fdc0e72e70f479ad22ec|email_e7ac568f35f433fa8f0ba03fc9fa9aeb|email_f05e12864d33ec34ac850f75708c0348,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_ddc3fae5ed7ca96a,exact_normalized_body,10,email_8d2893ddf0ca67bd2e4f3df159a0e97f,nazario,email_0474e5036609f579fbe5b7103932c953|email_070b458a1f76f5e221e15b19b175d0a8|email_2c14f19aeb535785de3bcb3abac00e8c|email_40999e214f0bfab04fbfb6a34d5c9369|email_69fbeabd173a203bf1fe246edf82484e|email_71620b1e549f19a32325dc7a8ee3df30|email_8d2893ddf0ca67bd2e4f3df159a0e97f|email_967a7bc6d9b18aa27e3752f3316fe12a|email_be3c1cca98038285b15275673e02c8d9|email_da37b0c7de24b3f1c9baddef77ca3814,"raw_hashes=10, full_hashes=5, body_hashes=1"
exact_cluster_0b1c759600af680a,exact_normalized_full,2,email_33105b3645b30719bf981753074de7b1,nazario,email_33105b3645b30719bf981753074de7b1|email_5d6ee6d47f6d66dd2641afd0e164c2a4,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_52f007b4ed587c7d,exact_normalized_body,2,email_8c4e07a317969b76cd67df0460813f91,nazario,email_5ba7024ab03fe26732890d38596214cc|email_8c4e07a317969b76cd67df0460813f91,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_347f44cc367de1ea,exact_normalized_full,2,email_f50ff7c5cadc785cab047281e2998b2a,nazario,email_977463d1f05f56a679ad2e7bd2ac86fc|email_f50ff7c5cadc785cab047281e2998b2a,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_fa092ae2ebf8aa45,exact_normalized_body,2,email_39e36579bd22f594446eec09fe14397b,nazario,email_39e36579bd22f594446eec09fe14397b|email_c93845d4198fb3daef1b6dc6d2363abe,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_de28a880f2d817d8,exact_normalized_body,3,email_5c43aafb77abdf7794261054516be93a,nazario,email_5c43aafb77abdf7794261054516be93a|email_c3a2f7f96918c51f4ba3002e441636f4|email_ebe6427194efef7f22ac4a6bfa6fcafb,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_efac76e2871569db,exact_normalized_body,2,email_5e5dee19eb85a06c2f02a3d28ca0bfc6,nazario,email_292d7fb6fc0bc357b42f7bfdedbbaaf0|email_5e5dee19eb85a06c2f02a3d28ca0bfc6,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_0026a71d175659b5,exact_normalized_body,3,email_972188f05296a0e6f1b588351c9dc678,nazario,email_97168405e9516fd07eb90f30ddcf6ca0|email_972188f05296a0e6f1b588351c9dc678|email_f1b8a05f3828fb6be7fdd2c6e8a15b64,"raw_hashes=3, full_hashes=3, body_hashes=1"
exact_cluster_8fe9ab2d105ff28a,exact_normalized_body,2,email_833f97645312fafd5c7d16a73d11bbb8,nazario,email_833f97645312fafd5c7d16a73d11bbb8|email_cf0a92b094e802542341bde7f3c8554b,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_66cc27f93721207c,exact_normalized_body,2,email_31e0138ab1ae2080f8f823f7c6d582ab,nazario,email_31e0138ab1ae2080f8f823f7c6d582ab|email_5bd2b4157de681651f7f3411fdf613dc,"raw_hashes=2, full_hashes=2, body_hashes=1"
exact_cluster_2b01edefe6de6354,exact_normalized_body,4,email_e98ef02f3abb97736234edcdf227f23d,nazario,email_256b23f07cb5a21dc744570a9ae9f273|email_8f5eb24e3c6a8ee784620cc7c71366d8|email_91c172c0c4da6571244ac7828684f379|email_e98ef02f3abb97736234edcdf227f23d,"raw_hashes=4, full_hashes=4, body_hashes=1"
exact_cluster_6d5de94b991e32e1,exact_normalized_full,13,email_015c5d86259a6af64de1b9cff338a3ec,nazario,email_015c5d86259a6af64de1b9cff338a3ec|email_04e06b524787cca9c24bc154bf0411b3|email_0d2e5200076a89f360ab990eeeaf5418|email_0f49032f9d00cc72729affc6c5d83ba7|email_3809b9960fb76a41b2d7bd3d39bc6d58|email_56067f66f09c5f744d0474ea44f09ede|email_5b28399265e24eb7613ed6b2f58c451e|email_690a9fba5ee4bb6ac183208f473bdce9|email_74084a0f5233ecfddedba919a10ab1c3|email_98f54b6b86808e07f05f7490cc653656|email_c13582a66b2d098c022c229fe5a2923f|email_dc66e9dfcf3119ce0ee67cebe11dcd79|email_e135ca0d98d3640877d397610f75b45d,"raw_hashes=13, full_hashes=1, body_hashes=1"
exact_cluster_9571af205013fa8a,exact_normalized_full,2,email_47da29b00749fd1670f978ef4972f1f7,nazario,email_47da29b00749fd1670f978ef4972f1f7|email_b86c34be2791358135ff4c948f538b1b,"raw_hashes=2, full_hashes=1, body_hashes=1"
exact_cluster_6973da46d1c96538,exact_normalized_body,16,email_fcc36abce187e629a477fe0063355314,nazario,email_2e81e43b4617b5e6a94aeabc6b502969|email_4fb96e38c1984995ac9979240ce0dd1d|email_51fa2a1833393b98584d9de2892e930e|email_52376b57da5577c9e5a9a6fef82943bb|email_5a3e456b13f2469b47d5caeaddba5867|email_5a5d37c86f55c823f21172cfba44f42f|email_88311e5a853c44e73a2ce71dfd3ebab9|email_8ebf7f0dad81b4400d78eb2456763a4f|email_907f3e021dc12ff73fd9e8e2a86555c6|email_94eda30975c4fb16bb0a7e4b0f3dec7b|email_b27c860657f61aea055a26d762f900ea|email_bbd5047a14b52c8971a18f3748de0260|email_d356600df672f3c0a3ad7e91aead721a|email_d70c34be39b047e6557601fdf46ca0cd|email_d948536fa4c801d1cf7707839ed8de34|email_fcc36abce187e629a477fe0063355314,"raw_hashes=16, full_hashes=4, body_hashes=1"
exact_cluster_7fede70a59a2e233,exact_normalized_full,3,email_86987f1096ad3b223ce59e258c0a68c7,nazario,email_63a74899124d2ed4c360e75d171c81d8|email_86987f1096ad3b223ce59e258c0a68c7|email_8c8fdfd7118ec3199fbf87cd3c54bae7,"raw_hashes=3, full_hashes=1, body_hashes=1"
exact_cluster_33afd314405a0a2e,exact_normalized_body,5,email_cef1bd2cdb6a34e8b97deed19b169d95,nazario,email_03035a98a137b4c9b136bdf46a84a63d|email_26c99f394ff90fd3a296f2f663d7c3b0|email_9397fd66082504fd2362e9d936f07c2c|email_c65dd83628937af0fb184eec28af4138|email_cef1bd2cdb6a34e8b97deed19b169d95,"raw_hashes=5, full_hashes=5, body_hashes=1"
